"POSTALCODE","COMM_NAME","MUNICIPAL","RHA","FSA","CCSUID","CCSNAME","CDUID","CDNAME","CSDUID","CSDNAME","DAUID","ERUID","ERNAME","LOCAL_AREA","Remote_Cla","RemoteIdx","RemoteFuzz","Local_Ar_1","RHA_Pop_13","CD_Pop_11","CSD_Pop_11","ER_Pop_11","FSA_Pop_11","DA_Pop_11"
"A1S1E9","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010677,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,605
"A1S1C7","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010672,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,445
"A1S1L8","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010669,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,6555,530
"A1S1A2","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010669,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,530
"A1S1A7","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010670,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,645
"A1S1A1","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010669,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,530
"A1S1A3","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010669,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,6555,530
"A1S1A4","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010669,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,530
"A1S1K7","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010669,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,530
"A1S1A9","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010671,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,635
"A1S1B2","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010671,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,635
"A1S1B4","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010670,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,645
"A1S1B5","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010670,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,645
"A1S1R5","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010669,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,6555,530
"A1S0A1","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010671,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,635
"A1S0A2","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010671,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,635
"A1G1P9","ST. JOHN'S","ST. JOHN'S","Eastern","A1G",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010824,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,5430,770
"A1S1A5","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010670,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,645
"A1S1A6","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010670,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,645
"A1S1A8","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010670,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,645
"A1S1L2","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010681,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,355
"A1S1L3","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1L4","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1L5","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1L6","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1R9","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010677,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,605
"A1S1R8","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010677,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,605
"A1S1N3","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010681,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,355
"A1S1S6","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010677,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,605
"A1S1S1","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010677,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,605
"A1S1S2","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010677,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,605
"A1S1P5","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010681,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,355
"A1S1K4","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1K9","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010678,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,780
"A1S1K6","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1N5","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010678,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,780
"A1S1N6","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010678,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,780
"A1S1N7","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1N8","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010681,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,355
"A1S1N9","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010681,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,355
"A1S1P1","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010678,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,780
"A1S1P6","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1R6","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010676,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,745
"A1S1P2","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010681,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,355
"A1S1R7","GOULDS","ST. JOHN'S","Eastern","A1S",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010681,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.082999996841,0.25,181145,306515,262410,106170,262410,6555,355
"A1H1A5","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H0C4","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H0J4","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H0J9","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H0A3","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H0A4","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H0C5","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H0A9","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H0A8","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H1A1","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010826,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,520
"A1H0G5","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H1C5","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,106170,262410,3470,1520
"A1H0B1","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H0B2","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H0A5","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H0C3","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H1A2","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H0H1","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H1A8","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1G1P5","ST. JOHN'S","ST. JOHN'S","Eastern","A1G",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010824,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,5430,770
"A1H1A6","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H1A7","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010827,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1430
"A1H0B8","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H1B9","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H1C1","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H1C2","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H1C3","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
"A1H0B4","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,106170,262410,3470,1520
"A1H1C4","ST. JOHN'S","ST. JOHN'S","Eastern","A1H",1001519,"St. John's",1001,"Division No.  1",1001519,"St. John's",10010825,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,106170,262410,3470,1520
